DATAFLOW,MEASURE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2017-Q3,5581,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2017-Q4,5718.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2018-Q1,5922.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2018-Q2,5990.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2018-Q3,6163.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2018-Q4,6148.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2019-Q1,6093,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2019-Q2,6326.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2019-Q3,6353.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2019-Q4,6737.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2020-Q1,6993.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2020-Q2,6971.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2020-Q3,6937.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2020-Q4,7515,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2021-Q1,8188.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2021-Q2,8685.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2021-Q3,9304.7,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2021-Q4,10187.6,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2022-Q1,10509.7,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2011-Q3,765191.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2011-Q4,762739.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2012-Q1,758686.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2012-Q2,763457.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2012-Q3,771845,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2012-Q4,775152,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2013-Q1,778720.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2013-Q2,789304.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2013-Q3,791057.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2013-Q4,811354.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2014-Q1,826755.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2014-Q2,838469.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2014-Q3,849996.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2014-Q4,866463.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2015-Q1,872137.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2015-Q2,889256.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2015-Q3,902609.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2015-Q4,921248.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2016-Q1,915598.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2016-Q2,936745.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2016-Q3,944955.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2016-Q4,970800,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2017-Q1,978251.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2017-Q2,988773.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2017-Q3,1005392.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2017-Q4,1020872.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2018-Q1,1031092.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2018-Q2,1040827.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2018-Q3,1056311.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2018-Q4,1049734.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2019-Q1,1034665,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2019-Q2,1050162,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2019-Q3,1070870.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2019-Q4,1088553.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2020-Q1,1101255,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2020-Q2,1105413.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2020-Q3,1147870.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2020-Q4,1200620.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2021-Q1,1273828.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2021-Q2,1376139.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2021-Q3,1468566,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2021-Q4,1601077.2,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),1,3,Q,2022-Q1,1700675.1,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2011-Q3,144.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2011-Q4,145.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2012-Q1,146.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2012-Q2,147.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2012-Q3,148.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2012-Q4,149.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2013-Q1,150.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2013-Q2,151.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2013-Q3,153.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2013-Q4,153.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2014-Q1,154.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2014-Q2,155.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2014-Q3,156.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2014-Q4,157.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2015-Q1,158.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2015-Q2,160,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2015-Q3,160.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2015-Q4,161.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2016-Q1,162.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2016-Q2,163,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2016-Q3,163.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2016-Q4,164.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2017-Q1,165.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2017-Q2,166.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2017-Q3,167.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2017-Q4,168.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2018-Q1,169.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2018-Q2,170.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2018-Q3,171.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2018-Q4,172.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2019-Q1,173.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2019-Q2,174.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2019-Q3,175.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2019-Q4,176.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2020-Q1,178.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2020-Q2,178.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2020-Q3,179.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2020-Q4,182,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2021-Q1,182.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2021-Q2,183.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2021-Q3,184.4,NUM,3,r,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2021-Q4,185.2,NUM,3,r,
ABS:RES_DWELL_ST(1.0.0),4,8,Q,2022-Q1,186.3,NUM,3,p,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2011-Q3,524.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2011-Q4,521.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2012-Q1,532.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2012-Q2,530.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2012-Q3,537.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2012-Q4,550.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2013-Q1,560.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2013-Q2,572.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2013-Q3,572.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2013-Q4,586,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2014-Q1,586.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2014-Q2,592.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2014-Q3,585.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2014-Q4,588.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2015-Q1,578.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2015-Q2,576,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2015-Q3,559.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2015-Q4,552.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2016-Q1,542.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2016-Q2,531.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2016-Q3,522.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2016-Q4,538.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2017-Q1,525,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2017-Q2,520.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2017-Q3,521.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2017-Q4,530.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2018-Q1,530.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2018-Q2,516.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2018-Q3,517.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2018-Q4,510.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2019-Q1,506,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2019-Q2,500.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2019-Q3,503.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2019-Q4,499.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2020-Q1,501.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2020-Q2,499.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2020-Q3,524.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2020-Q4,554.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2021-Q1,584.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2021-Q2,586.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2021-Q3,599.9,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2021-Q4,615.3,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,5,Q,2022-Q1,629.8,AUD,3,p,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2011-Q3,1161369.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2011-Q4,1154289.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2012-Q1,1143877.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2012-Q2,1150030.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2012-Q3,1135768.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2012-Q4,1164735,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2013-Q1,1181648.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2013-Q2,1197803.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2013-Q3,1231418.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2013-Q4,1272369.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2014-Q1,1292457.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2014-Q2,1304597.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2014-Q3,1322025.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2014-Q4,1369435.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2015-Q1,1412371.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2015-Q2,1481995.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2015-Q3,1516305.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2015-Q4,1542380.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2016-Q1,1556026.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2016-Q2,1590352.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2016-Q3,1630319.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2016-Q4,1711000.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2017-Q1,1774098.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2017-Q2,1856490.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2017-Q3,1852064.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2017-Q4,1938459.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2018-Q1,1937786.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2018-Q2,1934114.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2018-Q3,1891614.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2018-Q4,1878430,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2019-Q1,1818380,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2019-Q2,1849231,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2019-Q3,1924978.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2019-Q4,2027540.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2020-Q1,2068710.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2020-Q2,2045097.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2020-Q3,2089802.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2020-Q4,2210735.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2021-Q1,2342460.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2021-Q2,2490073.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2021-Q3,2591893.5,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2021-Q4,2713519.1,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),1,2,Q,2022-Q1,2736187.6,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2011-Q3,6930,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2011-Q4,7193.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2012-Q1,7030.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2012-Q2,7143.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2012-Q3,6957.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2012-Q4,7235.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2013-Q1,6992.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2013-Q2,7211.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2013-Q3,7051.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2013-Q4,7325.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2014-Q1,7158.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2014-Q2,7221.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2014-Q3,7181.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2014-Q4,7382.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2015-Q1,7396.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2015-Q2,7443.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2015-Q3,7383.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2015-Q4,7630.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2016-Q1,7372,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2016-Q2,7536.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2016-Q3,7577.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2016-Q4,7944.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2017-Q1,7989.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2017-Q2,8105.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2017-Q3,8120.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2017-Q4,8451.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2018-Q1,8515.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2018-Q2,8632.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2018-Q3,8664.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2018-Q4,8721.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2019-Q1,8697.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2019-Q2,8700,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2019-Q3,8856.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2019-Q4,9334.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2020-Q1,9329.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2020-Q2,9620.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2020-Q3,9903.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2020-Q4,10500.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2021-Q1,11237,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2021-Q2,12261.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2021-Q3,12617,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2021-Q4,13647.1,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),3,8,Q,2022-Q1,14104.2,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2011-Q3,942,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2011-Q4,946.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2012-Q1,950.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2012-Q2,954.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2012-Q3,959.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2012-Q4,963.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2013-Q1,966.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2013-Q2,970.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2013-Q3,975.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2013-Q4,981.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2014-Q1,985.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2014-Q2,992.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2014-Q3,999,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2014-Q4,1005.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2015-Q1,1011.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2015-Q2,1019.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2015-Q3,1027.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2015-Q4,1037,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2016-Q1,1043.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2016-Q2,1051.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2016-Q3,1058,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2016-Q4,1063.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2017-Q1,1068.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2017-Q2,1072.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2017-Q3,1077.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2017-Q4,1080.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2018-Q1,1084.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2018-Q2,1088.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2018-Q3,1092.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2018-Q4,1096.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2019-Q1,1099.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2019-Q2,1103.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2019-Q3,1106.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2019-Q4,1109.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2020-Q1,1112.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2020-Q2,1115.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2020-Q3,1118.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2020-Q4,1121.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2021-Q1,1124,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2021-Q2,1127.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2021-Q3,1130.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2021-Q4,1133.4,NUM,3,r,
ABS:RES_DWELL_ST(1.0.0),4,5,Q,2022-Q1,1139.7,NUM,3,p,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2011-Q3,230.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2011-Q4,231.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2012-Q1,231.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2012-Q2,232.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2012-Q3,232.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2012-Q4,233.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2013-Q1,233.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2013-Q2,234.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2013-Q3,234.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2013-Q4,234.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2014-Q1,235.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2014-Q2,235.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2014-Q3,236.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2014-Q4,236.6,NUM,3,,
