DATAFLOW,MEASURE,PROPERTY_TYPE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:RPPI(1.0.0),3,1,2GMEL,Q,2020-Q3,4.7,PCT,,
ABS:RPPI(1.0.0),3,1,2GMEL,Q,2020-Q4,2.9,PCT,,
ABS:RPPI(1.0.0),3,1,2GMEL,Q,2021-Q1,3.8,PCT,,
ABS:RPPI(1.0.0),3,1,2GMEL,Q,2021-Q2,7.9,PCT,,
ABS:RPPI(1.0.0),3,1,2GMEL,Q,2021-Q3,11.2,PCT,,
ABS:RPPI(1.0.0),3,1,2GMEL,Q,2021-Q4,11.8,PCT,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2003-Q3,48.3,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2003-Q4,50.6,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2004-Q1,52.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2004-Q2,53.7,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2004-Q3,54.7,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2004-Q4,57.1,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2005-Q1,59.4,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2005-Q2,62.6,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2005-Q3,65.2,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2005-Q4,70,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2006-Q1,75.6,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2006-Q2,86.4,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2006-Q3,95.1,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2006-Q4,98.4,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2007-Q1,99,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2007-Q2,97.7,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2007-Q3,99.4,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2007-Q4,100.6,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2008-Q1,99.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2008-Q2,97.6,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2008-Q3,95.3,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2008-Q4,92.9,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2009-Q1,92.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2009-Q2,95.1,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2009-Q3,97.6,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2009-Q4,103.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2010-Q1,106.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2010-Q2,106.6,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2010-Q3,103.8,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2010-Q4,103.9,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2011-Q1,103,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2011-Q2,100.2,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2011-Q3,99.1,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2011-Q4,99.4,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2012-Q1,100.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2012-Q2,101,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2012-Q3,102.1,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2012-Q4,105.2,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2013-Q1,107.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2013-Q2,110.6,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2013-Q3,110.7,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2013-Q4,113.9,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2014-Q1,114.8,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2014-Q2,114.8,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2014-Q3,114.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2014-Q4,114.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2015-Q1,114.4,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2015-Q2,113.4,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2015-Q3,110.7,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2015-Q4,111.2,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2016-Q1,109.3,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2016-Q2,108,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2016-Q3,106.3,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2016-Q4,106.6,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2017-Q1,105.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2017-Q2,104.7,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2017-Q3,103.7,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2017-Q4,104.8,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2018-Q1,103.9,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2018-Q2,103.8,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2018-Q3,103.2,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2018-Q4,102.2,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2019-Q1,101.1,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2019-Q2,99.7,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2019-Q3,98.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2019-Q4,99.6,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2020-Q1,100.2,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2020-Q2,99.5,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2020-Q3,100.9,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2020-Q4,103.8,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2021-Q1,109.2,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2021-Q2,114.4,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2021-Q3,116.7,IN,,
ABS:RPPI(1.0.0),1,3,5GPER,Q,2021-Q4,120.1,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2002-Q1,37.4,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2002-Q2,38.3,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2002-Q3,40.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2002-Q4,42.5,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2003-Q1,47.8,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2003-Q2,52.9,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2003-Q3,60.7,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2003-Q4,66,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2004-Q1,67.5,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2004-Q2,71.6,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2004-Q3,72.1,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2004-Q4,74,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2005-Q1,74.7,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2005-Q2,76.1,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2005-Q3,76.3,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2005-Q4,78.7,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2006-Q1,80.3,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2006-Q2,82.8,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2006-Q3,84.4,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2006-Q4,85.8,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2007-Q1,88.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2007-Q2,90,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2007-Q3,92.3,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2007-Q4,96.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2008-Q1,94.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2008-Q2,95.1,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2008-Q3,92.8,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2008-Q4,93.7,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2009-Q1,93,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2009-Q2,96.3,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2009-Q3,98.3,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2009-Q4,104.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2010-Q1,106.4,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2010-Q2,103.7,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2010-Q3,103.9,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2010-Q4,107.4,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2011-Q1,106.7,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2011-Q2,103,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2011-Q3,100.7,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2011-Q4,102.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2012-Q1,99.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2012-Q2,97.9,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2012-Q3,98.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2012-Q4,98,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2013-Q1,99.9,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2013-Q2,99.8,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2013-Q3,101.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2013-Q4,103.6,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2014-Q1,104.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2014-Q2,104.6,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2014-Q3,105,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2014-Q4,106,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2015-Q1,106.5,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2015-Q2,106.6,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2015-Q3,107,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2015-Q4,109.8,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2016-Q1,110.8,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2016-Q2,111.5,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2016-Q3,113.9,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2016-Q4,118.9,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2017-Q1,122.6,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2017-Q2,125.1,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2017-Q3,128.8,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2017-Q4,133.9,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2018-Q1,140.5,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2018-Q2,144.5,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2018-Q3,145.8,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2018-Q4,146.2,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2019-Q1,145.9,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2019-Q2,146.4,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2019-Q3,148.6,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2019-Q4,152.4,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2020-Q1,156.1,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2020-Q2,155.5,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2020-Q3,157.3,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2020-Q4,162.4,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2021-Q1,172.5,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2021-Q2,183.3,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2021-Q3,198.6,IN,,
ABS:RPPI(1.0.0),1,2,6GHOB,Q,2021-Q4,211.9,IN,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2002-Q1,,PCT,u,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2002-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2002-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2002-Q4,,PCT,q,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2003-Q1,,PCT,q,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2003-Q2,,PCT,q,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2003-Q3,,PCT,q,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2003-Q4,4.8,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2004-Q1,3.8,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2004-Q2,2.3,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2004-Q3,1.9,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2004-Q4,4.4,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2005-Q1,4,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2005-Q2,5.4,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2005-Q3,4.2,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2005-Q4,7.4,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2006-Q1,8,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2006-Q2,14.3,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2006-Q3,10.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2006-Q4,3.5,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2007-Q1,0.6,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2007-Q2,-1.3,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2007-Q3,1.7,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2007-Q4,1.2,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2008-Q1,-1.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2008-Q2,-1.9,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2008-Q3,-2.4,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2008-Q4,-2.5,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2009-Q1,-0.4,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2009-Q2,2.8,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2009-Q3,2.6,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2009-Q4,6,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2010-Q1,2.9,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2010-Q2,0.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2010-Q3,-2.6,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2010-Q4,0.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2011-Q1,-0.9,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2011-Q2,-2.7,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2011-Q3,-1.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2011-Q4,0.3,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2012-Q1,1.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2012-Q2,0.5,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2012-Q3,1.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2012-Q4,3,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2013-Q1,2.2,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2013-Q2,2.9,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2013-Q3,0.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2013-Q4,2.9,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2014-Q1,0.8,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2014-Q2,0,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2014-Q3,-0.3,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2014-Q4,0,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2015-Q1,-0.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2015-Q2,-0.9,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2015-Q3,-2.4,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2015-Q4,0.5,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2016-Q1,-1.7,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2016-Q2,-1.2,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2016-Q3,-1.6,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2016-Q4,0.3,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2017-Q1,-1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2017-Q2,-0.8,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2017-Q3,-1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2017-Q4,1.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2018-Q1,-0.9,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2018-Q2,-0.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2018-Q3,-0.6,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2018-Q4,-1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2019-Q1,-1.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2019-Q2,-1.4,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2019-Q3,-1.2,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2019-Q4,1.1,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2020-Q1,0.6,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2020-Q2,-0.7,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2020-Q3,1.4,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2020-Q4,2.9,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2021-Q1,5.2,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2021-Q2,4.8,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2021-Q3,2,PCT,,
ABS:RPPI(1.0.0),2,3,5GPER,Q,2021-Q4,2.9,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2002-Q1,,PCT,u,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2002-Q2,2.3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2002-Q3,2.3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2002-Q4,4.2,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2003-Q1,4.3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2003-Q2,5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2003-Q3,4.3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2003-Q4,5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2004-Q1,3.6,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2004-Q2,2.5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2004-Q3,2,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2004-Q4,4.6,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2005-Q1,4,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2005-Q2,5.4,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2005-Q3,4.1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2005-Q4,7.5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2006-Q1,8,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2006-Q2,14.5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2006-Q3,11,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2006-Q4,3.4,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2007-Q1,0.5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2007-Q2,-1.9,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2007-Q3,1.8,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2007-Q4,1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2008-Q1,-1.1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2008-Q2,-2.3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2008-Q3,-2.2,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2008-Q4,-2.3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2009-Q1,-0.4,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2009-Q2,2.2,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2009-Q3,2.9,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2009-Q4,5.8,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2010-Q1,3.3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2010-Q2,-0.2,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2010-Q3,-2.6,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2010-Q4,-0.1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2011-Q1,-1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2011-Q2,-3.1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2011-Q3,-0.6,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2011-Q4,0.5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2012-Q1,0.9,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2012-Q2,0.6,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2012-Q3,1.2,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2012-Q4,3.4,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2013-Q1,2.1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2013-Q2,3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2013-Q3,0.1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2013-Q4,3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2014-Q1,0.9,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2014-Q2,0,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2014-Q3,-0.2,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2014-Q4,0,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2015-Q1,0,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2015-Q2,-1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2015-Q3,-2.5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2015-Q4,0.4,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2016-Q1,-1.8,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2016-Q2,-1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2016-Q3,-1.8,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2016-Q4,0.8,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2017-Q1,-1.2,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2017-Q2,-0.6,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2017-Q3,-0.9,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2017-Q4,1.3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2018-Q1,-1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2018-Q2,0.2,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2018-Q3,-0.5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2018-Q4,-0.9,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2019-Q1,-1.3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2019-Q2,-1.1,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2019-Q3,-1.7,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2019-Q4,1.4,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2020-Q1,0.8,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2020-Q2,-0.3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2020-Q3,1.5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2020-Q4,3,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2021-Q1,5.5,PCT,,
ABS:RPPI(1.0.0),2,2,5GPER,Q,2021-Q2,5,PCT,,
